Origin,Sex,Value,Date
Salomone,Femmina,0,01-01-1992
Salomone,Femmina,0,01-01-1993
Salomone,Femmina,0,01-01-1994
Salomone,Femmina,0,01-01-1995
Salomone,Femmina,0,01-01-1996
Salomone,Femmina,0,01-01-1997
Salomone,Femmina,0,01-01-1998
Salomone,Femmina,0,01-01-1999
Salomone,Femmina,0,01-01-2000
Salomone,Femmina,0,01-01-2001
Salomone,Femmina,0,01-01-2002
Salomone,Femmina,0,01-01-2003
Salomone,Femmina,0,01-01-2004
Salomone,Femmina,0,01-01-2005
Salomone,Femmina,0,01-01-2006
Salomone,Femmina,0,01-01-2007
Salomone,Femmina,0,01-01-2008
Salomone,Femmina,0,01-01-2009
Salomone,Femmina,0,01-01-2010
Salomone,Femmina,0,01-01-2011
Salomone,Femmina,0,01-01-2012
Salomone,Femmina,0,01-01-2013
San Marino,Femmina,48,01-01-1987
San Marino,Femmina,49,01-01-1988
San Marino,Femmina,45,01-01-1989
San Marino,Femmina,45,01-01-1990
San Marino,Femmina,28,01-01-1991
San Marino,Femmina,0,01-01-1992
San Marino,Femmina,40,01-01-1993
San Marino,Femmina,40,01-01-1994
San Marino,Femmina,36,01-01-1995
San Marino,Femmina,34,01-01-1996
San Marino,Femmina,31,01-01-1997
San Marino,Femmina,32,01-01-1998
San Marino,Femmina,33,01-01-1999
San Marino,Femmina,32,01-01-2000
San Marino,Femmina,29,01-01-2001
San Marino,Femmina,29,01-01-2002
San Marino,Femmina,27,01-01-2003
San Marino,Femmina,26,01-01-2004
San Marino,Femmina,25,01-01-2005
San Marino,Femmina,23,01-01-2006
San Marino,Femmina,22,01-01-2007
San Marino,Femmina,22,01-01-2008
San Marino,Femmina,22,01-01-2009
San Marino,Femmina,21,01-01-2010
San Marino,Femmina,20,01-01-2011
San Marino,Femmina,19,01-01-2012
San Marino,Femmina,18,01-01-2013
Sao Tomù e Principe,Femmina,0,01-01-1987
Sao Tomù e Principe,Femmina,0,01-01-1988
Sao Tomù e Principe,Femmina,0,01-01-1989
Sao Tomù e Principe,Femmina,0,01-01-1990
Sao Tomù e Principe,Femmina,0,01-01-1991
Sao Tomù e Principe,Femmina,0,01-01-1992
Sao Tomù e Principe,Femmina,0,01-01-1993
Sao Tomù e Principe,Femmina,0,01-01-1994
Sao Tomù e Principe,Femmina,0,01-01-1995
Sao Tomù e Principe,Femmina,0,01-01-1996
Sao Tomù e Principe,Femmina,0,01-01-1997
Sao Tomù e Principe,Femmina,0,01-01-1998
Sao Tomù e Principe,Femmina,0,01-01-1999
Sao Tomù e Principe,Femmina,1,01-01-2000
Sao Tomù e Principe,Femmina,1,01-01-2001
Sao Tomù e Principe,Femmina,1,01-01-2002
Sao Tomù e Principe,Femmina,1,01-01-2003
Sao Tomù e Principe,Femmina,0,01-01-2004
Sao Tomù e Principe,Femmina,0,01-01-2005
Sao Tomù e Principe,Femmina,0,01-01-2006
Sao Tomù e Principe,Femmina,0,01-01-2007
Sao Tomù e Principe,Femmina,0,01-01-2008
Sao Tomù e Principe,Femmina,0,01-01-2009
Sao Tomù e Principe,Femmina,0,01-01-2010
Sao Tomù e Principe,Femmina,0,01-01-2011
Sao Tomù e Principe,Femmina,0,01-01-2012
Sao Tomù e Principe,Femmina,0,01-01-2013
Seicelle,Femmina,54,01-01-1987
Seicelle,Femmina,68,01-01-1988
Seicelle,Femmina,67,01-01-1989
Seicelle,Femmina,71,01-01-1990
Seicelle,Femmina,37,01-01-1991
Seicelle,Femmina,0,01-01-1992
Seicelle,Femmina,81,01-01-1993
Seicelle,Femmina,77,01-01-1994
Seicelle,Femmina,78,01-01-1995
Seicelle,Femmina,80,01-01-1996
Seicelle,Femmina,77,01-01-1997
Seicelle,Femmina,79,01-01-1998
Seicelle,Femmina,78,01-01-1999
Seicelle,Femmina,82,01-01-2000
Seicelle,Femmina,85,01-01-2001
Seicelle,Femmina,77,01-01-2002
Seicelle,Femmina,47,01-01-2003
Seicelle,Femmina,51,01-01-2004
Seicelle,Femmina,49,01-01-2005
Seicelle,Femmina,45,01-01-2006
Seicelle,Femmina,45,01-01-2007
Seicelle,Femmina,45,01-01-2008
Seicelle,Femmina,39,01-01-2009
Seicelle,Femmina,38,01-01-2010
Seicelle,Femmina,39,01-01-2011
Seicelle,Femmina,41,01-01-2012
Seicelle,Femmina,35,01-01-2013
Senegal,Femmina,8,01-01-1987
Senegal,Femmina,10,01-01-1988
Senegal,Femmina,10,01-01-1989
Senegal,Femmina,19,01-01-1990
Senegal,Femmina,16,01-01-1991
Senegal,Femmina,31,01-01-1992
Senegal,Femmina,36,01-01-1993
Senegal,Femmina,37,01-01-1994
Senegal,Femmina,42,01-01-1995
Senegal,Femmina,47,01-01-1996
Senegal,Femmina,54,01-01-1997
Senegal,Femmina,62,01-01-1998
Senegal,Femmina,72,01-01-1999
Senegal,Femmina,94,01-01-2000
Senegal,Femmina,113,01-01-2001
Senegal,Femmina,100,01-01-2002
Senegal,Femmina,80,01-01-2003
Senegal,Femmina,99,01-01-2004
Senegal,Femmina,119,01-01-2005
Senegal,Femmina,141,01-01-2006
Senegal,Femmina,136,01-01-2007
Senegal,Femmina,145,01-01-2008
Senegal,Femmina,176,01-01-2009
Senegal,Femmina,207,01-01-2010
Senegal,Femmina,244,01-01-2011
Senegal,Femmina,308,01-01-2012
Senegal,Femmina,336,01-01-2013
Serbia,Femmina,0,01-01-1987
Serbia,Femmina,0,01-01-1988
Serbia,Femmina,0,01-01-1989
Serbia,Femmina,0,01-01-1990
Serbia,Femmina,0,01-01-1991
Serbia,Femmina,0,01-01-1992
Serbia,Femmina,0,01-01-1993
Serbia,Femmina,0,01-01-1994
Serbia,Femmina,0,01-01-1995
Serbia,Femmina,0,01-01-1996
Serbia,Femmina,0,01-01-1997
Serbia,Femmina,0,01-01-1998
Serbia,Femmina,0,01-01-1999
Serbia,Femmina,0,01-01-2000
Serbia,Femmina,0,01-01-2001
Serbia,Femmina,0,01-01-2002
Serbia,Femmina,0,01-01-2003
Serbia,Femmina,0,01-01-2004
Serbia,Femmina,0,01-01-2005
Serbia,Femmina,0,01-01-2006
Serbia,Femmina,0,01-01-2007
Serbia,Femmina,0,01-01-2008
Serbia,Femmina,577,01-01-2009
Serbia,Femmina,572,01-01-2010
Serbia,Femmina,545,01-01-2011
Serbia,Femmina,364,01-01-2012
Serbia,Femmina,354,01-01-2013
Sierra Leone,Femmina,6,01-01-1987
Sierra Leone,Femmina,6,01-01-1988
Sierra Leone,Femmina,8,01-01-1989
Sierra Leone,Femmina,10,01-01-1990
Sierra Leone,Femmina,10,01-01-1991
Sierra Leone,Femmina,0,01-01-1992
Sierra Leone,Femmina,17,01-01-1993
Sierra Leone,Femmina,18,01-01-1994
Sierra Leone,Femmina,18,01-01-1995
Sierra Leone,Femmina,17,01-01-1996
Sierra Leone,Femmina,18,01-01-1997
Sierra Leone,Femmina,15,01-01-1998
Sierra Leone,Femmina,15,01-01-1999
Sierra Leone,Femmina,17,01-01-2000
Sierra Leone,Femmina,17,01-01-2001
Sierra Leone,Femmina,18,01-01-2002
Sierra Leone,Femmina,13,01-01-2003
Sierra Leone,Femmina,13,01-01-2004
Sierra Leone,Femmina,12,01-01-2005
Sierra Leone,Femmina,12,01-01-2006
Sierra Leone,Femmina,13,01-01-2007
Sierra Leone,Femmina,14,01-01-2008
Sierra Leone,Femmina,13,01-01-2009
Sierra Leone,Femmina,17,01-01-2010
Sierra Leone,Femmina,15,01-01-2011
Sierra Leone,Femmina,15,01-01-2012
Sierra Leone,Femmina,15,01-01-2013
Singapore,Femmina,3,01-01-1987
Singapore,Femmina,4,01-01-1988
Singapore,Femmina,3,01-01-1989
Singapore,Femmina,3,01-01-1990
Singapore,Femmina,8,01-01-1991
Singapore,Femmina,0,01-01-1992
Singapore,Femmina,5,01-01-1993
Singapore,Femmina,6,01-01-1994
Singapore,Femmina,7,01-01-1995
Singapore,Femmina,7,01-01-1996
Singapore,Femmina,8,01-01-1997
Singapore,Femmina,7,01-01-1998
Singapore,Femmina,7,01-01-1999
Singapore,Femmina,8,01-01-2000
Singapore,Femmina,9,01-01-2001
Singapore,Femmina,7,01-01-2002
Singapore,Femmina,5,01-01-2003
Singapore,Femmina,6,01-01-2004
Singapore,Femmina,5,01-01-2005
Singapore,Femmina,4,01-01-2006
Singapore,Femmina,4,01-01-2007
Singapore,Femmina,6,01-01-2008
Singapore,Femmina,9,01-01-2009
Singapore,Femmina,9,01-01-2010
Singapore,Femmina,9,01-01-2011
Singapore,Femmina,11,01-01-2012
Singapore,Femmina,14,01-01-2013
Siria,Femmina,38,01-01-1987
Siria,Femmina,40,01-01-1988
Siria,Femmina,39,01-01-1989
Siria,Femmina,36,01-01-1990
Siria,Femmina,32,01-01-1991
Siria,Femmina,0,01-01-1992
Siria,Femmina,39,01-01-1993
Siria,Femmina,43,01-01-1994
Siria,Femmina,43,01-01-1995
Siria,Femmina,43,01-01-1996
Siria,Femmina,48,01-01-1997
Siria,Femmina,56,01-01-1998
Siria,Femmina,55,01-01-1999
Siria,Femmina,62,01-01-2000
Siria,Femmina,67,01-01-2001
Siria,Femmina,76,01-01-2002
Siria,Femmina,70,01-01-2003
Siria,Femmina,68,01-01-2004
Siria,Femmina,77,01-01-2005
Siria,Femmina,86,01-01-2006
Siria,Femmina,84,01-01-2007
Siria,Femmina,79,01-01-2008
Siria,Femmina,78,01-01-2009
Siria,Femmina,94,01-01-2010
Siria,Femmina,94,01-01-2011
Siria,Femmina,98,01-01-2012
Siria,Femmina,97,01-01-2013
Slovacchia,Femmina,0,01-01-1987
Slovacchia,Femmina,0,01-01-1988
Slovacchia,Femmina,0,01-01-1989
Slovacchia,Femmina,0,01-01-1990
Slovacchia,Femmina,0,01-01-1991
Slovacchia,Femmina,0,01-01-1992
Slovacchia,Femmina,0,01-01-1993
Slovacchia,Femmina,0,01-01-1994
Slovacchia,Femmina,0,01-01-1995
Slovacchia,Femmina,0,01-01-1996
Slovacchia,Femmina,5,01-01-1997
Slovacchia,Femmina,11,01-01-1998
Slovacchia,Femmina,15,01-01-1999
Slovacchia,Femmina,23,01-01-2000
Slovacchia,Femmina,34,01-01-2001
Slovacchia,Femmina,52,01-01-2002
Slovacchia,Femmina,59,01-01-2003
Slovacchia,Femmina,77,01-01-2004
Slovacchia,Femmina,98,01-01-2005
Slovacchia,Femmina,107,01-01-2006
Slovacchia,Femmina,122,01-01-2007
Slovacchia,Femmina,130,01-01-2008
Slovacchia,Femmina,134,01-01-2009
Slovacchia,Femmina,138,01-01-2010
Slovacchia,Femmina,147,01-01-2011
Slovacchia,Femmina,152,01-01-2012
Slovacchia,Femmina,134,01-01-2013
Slovenia,Femmina,0,01-01-1987
Slovenia,Femmina,0,01-01-1988
Slovenia,Femmina,0,01-01-1989
Slovenia,Femmina,0,01-01-1990
Slovenia,Femmina,0,01-01-1991
Slovenia,Femmina,0,01-01-1992
Slovenia,Femmina,4,01-01-1993
Slovenia,Femmina,11,01-01-1994
Slovenia,Femmina,9,01-01-1995
Slovenia,Femmina,10,01-01-1996
Slovenia,Femmina,10,01-01-1997
Slovenia,Femmina,13,01-01-1998
Slovenia,Femmina,14,01-01-1999
Slovenia,Femmina,15,01-01-2000
Slovenia,Femmina,16,01-01-2001
Slovenia,Femmina,12,01-01-2002
Slovenia,Femmina,10,01-01-2003
Slovenia,Femmina,12,01-01-2004
Slovenia,Femmina,16,01-01-2005
Slovenia,Femmina,17,01-01-2006
Slovenia,Femmina,19,01-01-2007
Slovenia,Femmina,22,01-01-2008
Slovenia,Femmina,28,01-01-2009
Slovenia,Femmina,32,01-01-2010
Slovenia,Femmina,32,01-01-2011
Slovenia,Femmina,40,01-01-2012
Slovenia,Femmina,35,01-01-2013
Somalia,Femmina,47,01-01-1987
Somalia,Femmina,53,01-01-1988
Somalia,Femmina,60,01-01-1989
Somalia,Femmina,74,01-01-1990
Somalia,Femmina,155,01-01-1991
Somalia,Femmina,0,01-01-1992
Somalia,Femmina,354,01-01-1993
Somalia,Femmina,437,01-01-1994
Somalia,Femmina,532,01-01-1995
Somalia,Femmina,574,01-01-1996
Somalia,Femmina,604,01-01-1997
Somalia,Femmina,718,01-01-1998
Somalia,Femmina,769,01-01-1999
Somalia,Femmina,796,01-01-2000
Somalia,Femmina,798,01-01-2001
Somalia,Femmina,749,01-01-2002
Somalia,Femmina,271,01-01-2003
Somalia,Femmina,280,01-01-2004
Somalia,Femmina,283,01-01-2005
Somalia,Femmina,278,01-01-2006
Somalia,Femmina,272,01-01-2007
Somalia,Femmina,266,01-01-2008
Somalia,Femmina,258,01-01-2009
Somalia,Femmina,262,01-01-2010
Somalia,Femmina,242,01-01-2011
Somalia,Femmina,242,01-01-2012
Somalia,Femmina,228,01-01-2013
Spagna,Femmina,433,01-01-1987
Spagna,Femmina,506,01-01-1988
Spagna,Femmina,549,01-01-1989
Spagna,Femmina,572,01-01-1990
Spagna,Femmina,365,01-01-1991
Spagna,Femmina,662,01-01-1992
Spagna,Femmina,708,01-01-1993
Spagna,Femmina,760,01-01-1994
Spagna,Femmina,806,01-01-1995
Spagna,Femmina,826,01-01-1996
Spagna,Femmina,862,01-01-1997
Spagna,Femmina,960,01-01-1998
Spagna,Femmina,978,01-01-1999
Spagna,Femmina,1024,01-01-2000
Spagna,Femmina,1163,01-01-2001
Spagna,Femmina,1170,01-01-2002
Spagna,Femmina,783,01-01-2003
Spagna,Femmina,865,01-01-2004
Spagna,Femmina,976,01-01-2005
Spagna,Femmina,1032,01-01-2006
Spagna,Femmina,1058,01-01-2007
Spagna,Femmina,1112,01-01-2008
Spagna,Femmina,1186,01-01-2009
Spagna,Femmina,1250,01-01-2010
Spagna,Femmina,1329,01-01-2011
Spagna,Femmina,1435,01-01-2012
Spagna,Femmina,1373,01-01-2013
Sri Lanka (Ceylon),Femmina,108,01-01-1987
Sri Lanka (Ceylon),Femmina,130,01-01-1988
Sri Lanka (Ceylon),Femmina,166,01-01-1989
Sri Lanka (Ceylon),Femmina,227,01-01-1990
Sri Lanka (Ceylon),Femmina,247,01-01-1991
Sri Lanka (Ceylon),Femmina,410,01-01-1992
Sri Lanka (Ceylon),Femmina,550,01-01-1993
Sri Lanka (Ceylon),Femmina,709,01-01-1994
Sri Lanka (Ceylon),Femmina,888,01-01-1995
Sri Lanka (Ceylon),Femmina,1006,01-01-1996
Sri Lanka (Ceylon),Femmina,1259,01-01-1997
Sri Lanka (Ceylon),Femmina,1749,01-01-1998
Sri Lanka (Ceylon),Femmina,2073,01-01-1999
Sri Lanka (Ceylon),Femmina,2458,01-01-2000
Sri Lanka (Ceylon),Femmina,2926,01-01-2001
Sri Lanka (Ceylon),Femmina,3286,01-01-2002
Sri Lanka (Ceylon),Femmina,3096,01-01-2003
Sri Lanka (Ceylon),Femmina,3598,01-01-2004
Sri Lanka (Ceylon),Femmina,4108,01-01-2005
Sri Lanka (Ceylon),Femmina,4370,01-01-2006
Sri Lanka (Ceylon),Femmina,4512,01-01-2007
Sri Lanka (Ceylon),Femmina,4753,01-01-2008
Sri Lanka (Ceylon),Femmina,5290,01-01-2009
Sri Lanka (Ceylon),Femmina,5731,01-01-2010
Sri Lanka (Ceylon),Femmina,6215,01-01-2011
Sri Lanka (Ceylon),Femmina,6863,01-01-2012
Sri Lanka (Ceylon),Femmina,7113,01-01-2013
Stati Uniti d'America,Femmina,809,01-01-1987
Stati Uniti d'America,Femmina,815,01-01-1988
Stati Uniti d'America,Femmina,801,01-01-1989
Stati Uniti d'America,Femmina,837,01-01-1990
Stati Uniti d'America,Femmina,471,01-01-1991
Stati Uniti d'America,Femmina,904,01-01-1992
Stati Uniti d'America,Femmina,926,01-01-1993
Stati Uniti d'America,Femmina,949,01-01-1994
Stati Uniti d'America,Femmina,951,01-01-1995
Stati Uniti d'America,Femmina,911,01-01-1996
Stati Uniti d'America,Femmina,931,01-01-1997
Stati Uniti d'America,Femmina,967,01-01-1998
Stati Uniti d'America,Femmina,964,01-01-1999
Stati Uniti d'America,Femmina,969,01-01-2000
Stati Uniti d'America,Femmina,1031,01-01-2001
Stati Uniti d'America,Femmina,994,01-01-2002
Stati Uniti d'America,Femmina,456,01-01-2003
Stati Uniti d'America,Femmina,489,01-01-2004
Stati Uniti d'America,Femmina,528,01-01-2005
Stati Uniti d'America,Femmina,551,01-01-2006
Stati Uniti d'America,Femmina,565,01-01-2007
Stati Uniti d'America,Femmina,576,01-01-2008
Stati Uniti d'America,Femmina,601,01-01-2009
Stati Uniti d'America,Femmina,616,01-01-2010
Stati Uniti d'America,Femmina,648,01-01-2011
Stati Uniti d'America,Femmina,715,01-01-2012
Stati Uniti d'America,Femmina,690,01-01-2013
Sud Africa,Femmina,20,01-01-1987
Sud Africa,Femmina,23,01-01-1988
Sud Africa,Femmina,23,01-01-1989
Sud Africa,Femmina,23,01-01-1990
Sud Africa,Femmina,11,01-01-1991
Sud Africa,Femmina,0,01-01-1992
Sud Africa,Femmina,23,01-01-1993
Sud Africa,Femmina,23,01-01-1994
Sud Africa,Femmina,24,01-01-1995
Sud Africa,Femmina,19,01-01-1996
Sud Africa,Femmina,18,01-01-1997
Sud Africa,Femmina,17,01-01-1998
Sud Africa,Femmina,17,01-01-1999
Sud Africa,Femmina,18,01-01-2000
Sud Africa,Femmina,19,01-01-2001
Sud Africa,Femmina,21,01-01-2002
Sud Africa,Femmina,12,01-01-2003
Sud Africa,Femmina,14,01-01-2004
Sud Africa,Femmina,17,01-01-2005
Sud Africa,Femmina,18,01-01-2006
Sud Africa,Femmina,16,01-01-2007
Sud Africa,Femmina,11,01-01-2008
Sud Africa,Femmina,13,01-01-2009
Sud Africa,Femmina,15,01-01-2010
Sud Africa,Femmina,13,01-01-2011
Sud Africa,Femmina,18,01-01-2012
Sud Africa,Femmina,17,01-01-2013
Sudan,Femmina,5,01-01-1987
Sudan,Femmina,5,01-01-1988
Sudan,Femmina,5,01-01-1989
Sudan,Femmina,3,01-01-1990
Sudan,Femmina,5,01-01-1991
Sudan,Femmina,0,01-01-1992
Sudan,Femmina,3,01-01-1993
Sudan,Femmina,3,01-01-1994
Sudan,Femmina,4,01-01-1995
Sudan,Femmina,4,01-01-1996
Sudan,Femmina,5,01-01-1997
Sudan,Femmina,7,01-01-1998
Sudan,Femmina,11,01-01-1999
Sudan,Femmina,12,01-01-2000
Sudan,Femmina,17,01-01-2001
Sudan,Femmina,13,01-01-2002
Sudan,Femmina,14,01-01-2003
Sudan,Femmina,16,01-01-2004
Sudan,Femmina,18,01-01-2005
Sudan,Femmina,21,01-01-2006
Sudan,Femmina,22,01-01-2007
Sudan,Femmina,20,01-01-2008
Sudan,Femmina,22,01-01-2009
Sudan,Femmina,20,01-01-2010
Sudan,Femmina,20,01-01-2011
Sudan,Femmina,23,01-01-2012
Sudan,Femmina,22,01-01-2013
Svezia,Femmina,75,01-01-1987
Svezia,Femmina,75,01-01-1988
Svezia,Femmina,77,01-01-1989
Svezia,Femmina,82,01-01-1990
Svezia,Femmina,50,01-01-1991
Svezia,Femmina,0,01-01-1992
Svezia,Femmina,90,01-01-1993
Svezia,Femmina,110,01-01-1994
Svezia,Femmina,123,01-01-1995
Svezia,Femmina,125,01-01-1996
Svezia,Femmina,135,01-01-1997
Svezia,Femmina,153,01-01-1998
Svezia,Femmina,166,01-01-1999
Svezia,Femmina,178,01-01-2000
Svezia,Femmina,204,01-01-2001
Svezia,Femmina,201,01-01-2002
Svezia,Femmina,121,01-01-2003
Svezia,Femmina,134,01-01-2004
Svezia,Femmina,159,01-01-2005
Svezia,Femmina,169,01-01-2006
Svezia,Femmina,173,01-01-2007
Svezia,Femmina,183,01-01-2008
Svezia,Femmina,197,01-01-2009
Svezia,Femmina,205,01-01-2010
Svezia,Femmina,213,01-01-2011
Svezia,Femmina,223,01-01-2012
Svezia,Femmina,188,01-01-2013
Svizzera,Femmina,1017,01-01-1987
Svizzera,Femmina,987,01-01-1988
Svizzera,Femmina,952,01-01-1989
Svizzera,Femmina,924,01-01-1990
Svizzera,Femmina,521,01-01-1991
Svizzera,Femmina,852,01-01-1992
Svizzera,Femmina,823,01-01-1993
Svizzera,Femmina,798,01-01-1994
Svizzera,Femmina,771,01-01-1995
Svizzera,Femmina,738,01-01-1996
Svizzera,Femmina,729,01-01-1997
Svizzera,Femmina,730,01-01-1998
Svizzera,Femmina,709,01-01-1999
Svizzera,Femmina,687,01-01-2000
Svizzera,Femmina,685,01-01-2001
Svizzera,Femmina,646,01-01-2002
Svizzera,Femmina,414,01-01-2003
Svizzera,Femmina,397,01-01-2004
Svizzera,Femmina,402,01-01-2005
Svizzera,Femmina,394,01-01-2006
Svizzera,Femmina,385,01-01-2007
Svizzera,Femmina,378,01-01-2008
Svizzera,Femmina,385,01-01-2009
Svizzera,Femmina,380,01-01-2010
Svizzera,Femmina,380,01-01-2011
Svizzera,Femmina,371,01-01-2012
Svizzera,Femmina,332,01-01-2013
Swaziland,Femmina,0,01-01-1987
Swaziland,Femmina,0,01-01-1988
Swaziland,Femmina,0,01-01-1989
Swaziland,Femmina,0,01-01-1990
Swaziland,Femmina,1,01-01-1991
Swaziland,Femmina,0,01-01-1992
Swaziland,Femmina,0,01-01-1993
Swaziland,Femmina,0,01-01-1994
Swaziland,Femmina,0,01-01-1995
Swaziland,Femmina,0,01-01-1996
Swaziland,Femmina,0,01-01-1997
Swaziland,Femmina,0,01-01-1998
Swaziland,Femmina,0,01-01-1999
Swaziland,Femmina,0,01-01-2000
Swaziland,Femmina,0,01-01-2001
Swaziland,Femmina,0,01-01-2002
Swaziland,Femmina,0,01-01-2003
Swaziland,Femmina,0,01-01-2004
Swaziland,Femmina,0,01-01-2005
Swaziland,Femmina,0,01-01-2006
Swaziland,Femmina,0,01-01-2007
Swaziland,Femmina,0,01-01-2008
Swaziland,Femmina,0,01-01-2009
Swaziland,Femmina,0,01-01-2010
Swaziland,Femmina,0,01-01-2011
Swaziland,Femmina,0,01-01-2012
Swaziland,Femmina,1,01-01-2013
Tagikistan,Femmina,0,01-01-1987
Tagikistan,Femmina,0,01-01-1988
Tagikistan,Femmina,0,01-01-1989
Tagikistan,Femmina,0,01-01-1990
Tagikistan,Femmina,0,01-01-1991
Tagikistan,Femmina,0,01-01-1992
Tagikistan,Femmina,0,01-01-1993
Tagikistan,Femmina,0,01-01-1994
Tagikistan,Femmina,0,01-01-1995
Tagikistan,Femmina,0,01-01-1996
Tagikistan,Femmina,1,01-01-1997
Tagikistan,Femmina,1,01-01-1998
Tagikistan,Femmina,1,01-01-1999
Tagikistan,Femmina,1,01-01-2000
Tagikistan,Femmina,1,01-01-2001
Tagikistan,Femmina,1,01-01-2002
Tagikistan,Femmina,1,01-01-2003
Tagikistan,Femmina,1,01-01-2004
Tagikistan,Femmina,1,01-01-2005
Tagikistan,Femmina,1,01-01-2006
Tagikistan,Femmina,0,01-01-2007
Tagikistan,Femmina,1,01-01-2008
Tagikistan,Femmina,1,01-01-2009
Tagikistan,Femmina,1,01-01-2010
Tagikistan,Femmina,1,01-01-2011
Tagikistan,Femmina,1,01-01-2012
Tagikistan,Femmina,3,01-01-2013
Taiwan (Formosa),Femmina,42,01-01-1987
Taiwan (Formosa),Femmina,41,01-01-1988
Taiwan (Formosa),Femmina,44,01-01-1989
Taiwan (Formosa),Femmina,47,01-01-1990
Taiwan (Formosa),Femmina,15,01-01-1991
Taiwan (Formosa),Femmina,0,01-01-1992
Taiwan (Formosa),Femmina,56,01-01-1993
Taiwan (Formosa),Femmina,56,01-01-1994
Taiwan (Formosa),Femmina,76,01-01-1995
Taiwan (Formosa),Femmina,73,01-01-1996
Taiwan (Formosa),Femmina,27,01-01-1997
Taiwan (Formosa),Femmina,24,01-01-1998
Taiwan (Formosa),Femmina,81,01-01-1999
Taiwan (Formosa),Femmina,83,01-01-2000
Taiwan (Formosa),Femmina,85,01-01-2001
Taiwan (Formosa),Femmina,80,01-01-2002
Taiwan (Formosa),Femmina,18,01-01-2003
Taiwan (Formosa),Femmina,19,01-01-2004
Taiwan (Formosa),Femmina,28,01-01-2005
Taiwan (Formosa),Femmina,31,01-01-2006
Taiwan (Formosa),Femmina,34,01-01-2007
Taiwan (Formosa),Femmina,35,01-01-2008
Taiwan (Formosa),Femmina,42,01-01-2009
Taiwan (Formosa),Femmina,44,01-01-2010
Taiwan (Formosa),Femmina,48,01-01-2011
Taiwan (Formosa),Femmina,54,01-01-2012
Taiwan (Formosa),Femmina,56,01-01-2013
Tanzania,Femmina,5,01-01-1987
Tanzania,Femmina,3,01-01-1988
Tanzania,Femmina,3,01-01-1989
Tanzania,Femmina,3,01-01-1990
Tanzania,Femmina,1,01-01-1991
Tanzania,Femmina,0,01-01-1992
Tanzania,Femmina,4,01-01-1993
Tanzania,Femmina,7,01-01-1994
Tanzania,Femmina,7,01-01-1995
Tanzania,Femmina,4,01-01-1996
Tanzania,Femmina,5,01-01-1997
Tanzania,Femmina,6,01-01-1998
Tanzania,Femmina,6,01-01-1999
Tanzania,Femmina,6,01-01-2000
Tanzania,Femmina,7,01-01-2001
Tanzania,Femmina,6,01-01-2002
Tanzania,Femmina,4,01-01-2003
Tanzania,Femmina,4,01-01-2004
Tanzania,Femmina,3,01-01-2005
Tanzania,Femmina,4,01-01-2006
Tanzania,Femmina,4,01-01-2007
Tanzania,Femmina,4,01-01-2008
Tanzania,Femmina,7,01-01-2009
Tanzania,Femmina,7,01-01-2010
Tanzania,Femmina,7,01-01-2011
Tanzania,Femmina,9,01-01-2012
Tanzania,Femmina,6,01-01-2013
Territori Autonomia Palestinese,Femmina,0,01-01-1987
Territori Autonomia Palestinese,Femmina,0,01-01-1988
Territori Autonomia Palestinese,Femmina,0,01-01-1989
Territori Autonomia Palestinese,Femmina,0,01-01-1990
Territori Autonomia Palestinese,Femmina,0,01-01-1991
Territori Autonomia Palestinese,Femmina,0,01-01-1992
Territori Autonomia Palestinese,Femmina,0,01-01-1993
Territori Autonomia Palestinese,Femmina,0,01-01-1994
Territori Autonomia Palestinese,Femmina,0,01-01-1995
Territori Autonomia Palestinese,Femmina,0,01-01-1996
Territori Autonomia Palestinese,Femmina,0,01-01-1997
Territori Autonomia Palestinese,Femmina,0,01-01-1998
Territori Autonomia Palestinese,Femmina,0,01-01-1999
Territori Autonomia Palestinese,Femmina,0,01-01-2000
Territori Autonomia Palestinese,Femmina,0,01-01-2001
Territori Autonomia Palestinese,Femmina,1,01-01-2002
Territori Autonomia Palestinese,Femmina,1,01-01-2003
Territori Autonomia Palestinese,Femmina,0,01-01-2004
Territori Autonomia Palestinese,Femmina,2,01-01-2005
Territori Autonomia Palestinese,Femmina,2,01-01-2006
Territori Autonomia Palestinese,Femmina,2,01-01-2007
Territori Autonomia Palestinese,Femmina,2,01-01-2008
Territori Autonomia Palestinese,Femmina,2,01-01-2009
Territori Autonomia Palestinese,Femmina,3,01-01-2010
Territori Autonomia Palestinese,Femmina,7,01-01-2011
Territori Autonomia Palestinese,Femmina,7,01-01-2012
Territori Autonomia Palestinese,Femmina,6,01-01-2013
Thailandia,Femmina,31,01-01-1987
Thailandia,Femmina,32,01-01-1988
Thailandia,Femmina,34,01-01-1989
Thailandia,Femmina,35,01-01-1990
Thailandia,Femmina,31,01-01-1991
